last_updated,entity_id,state
2023-01-16 11:02:58.511891,sensor.cph2197_battery_temperature,29.3
2023-01-16 11:02:58.512736,sensor.cph2197_battery_power,0.0
2023-01-16 11:07:50.090812,device_tracker.cph2197,home
2023-01-16 11:07:50.406232,sensor.cph2197_battery_level,99
2023-01-16 11:07:50.407379,sensor.cph2197_battery_temperature,27.7
2023-01-16 11:07:50.408254,sensor.cph2197_battery_power,0.0
2023-01-16 11:09:05.439747,sensor.cph2197_battery_temperature,27.4
2023-01-16 11:09:05.440764,sensor.cph2197_battery_power,0.0
2023-01-16 11:17:45.728709,sensor.cph2197_battery_level,100
2023-01-16 11:17:45.729684,sensor.cph2197_battery_state,full
2023-01-16 11:17:45.730561,sensor.cph2197_battery_temperature,25.5
2023-01-16 11:17:45.731402,sensor.cph2197_battery_power,0.0
2023-01-16 11:18:11.972708,sensor.cph2197_battery_power,0.0
2023-01-16 11:18:12.013311,device_tracker.cph2197,home
2023-01-16 11:20:12.906540,device_tracker.cph2197,home
2023-01-16 11:20:13.186859,sensor.cph2197_battery_temperature,25.1
2023-01-16 11:20:13.187883,sensor.cph2197_battery_power,0.0
2023-01-16 11:20:47.113154,device_tracker.cph2197,home
2023-01-16 11:24:09.126428,device_tracker.cph2197,home
2023-01-16 11:24:09.826495,sensor.cph2197_battery_temperature,24.9
2023-01-16 11:24:09.827488,sensor.cph2197_battery_power,0.0
2023-01-16 11:27:03.873720,device_tracker.cph2197,home
2023-01-16 11:27:04.123452,sensor.cph2197_battery_temperature,24.7
2023-01-16 11:27:04.124498,sensor.cph2197_battery_power,0.0
2023-01-16 11:33:25.864502,device_tracker.cph2197,home
2023-01-16 11:33:26.228672,sensor.cph2197_battery_temperature,23.6
2023-01-16 11:33:26.229718,sensor.cph2197_battery_power,0.0
2023-01-16 11:35:24.798958,device_tracker.cph2197,home
2023-01-16 11:38:52.146916,device_tracker.cph2197,home
2023-01-16 11:38:53.022574,sensor.cph2197_battery_temperature,22.9
2023-01-16 11:39:44.692134,device_tracker.cph2197,home
2023-01-16 11:39:45.139546,sensor.cph2197_battery_temperature,23.0
2023-01-16 11:39:45.140584,sensor.cph2197_battery_power,0.0
2023-01-16 11:42:03.705377,device_tracker.cph2197,home
2023-01-16 11:42:03.956123,sensor.cph2197_battery_temperature,22.8
2023-01-16 11:48:17.898566,device_tracker.cph2197,home
2023-01-16 11:48:18.123724,sensor.cph2197_battery_temperature,22.5
2023-01-16 11:48:18.125489,sensor.cph2197_battery_power,0.0
2023-01-16 11:53:02.458423,sensor.cph2197_battery_level,100
2023-01-16 11:53:02.459433,sensor.cph2197_battery_state,not_charging
2023-01-16 11:53:02.460273,binary_sensor.cph2197_is_charging,off
2023-01-16 11:53:02.461044,sensor.cph2197_charger_type,none
2023-01-16 11:53:02.464202,sensor.cph2197_battery_temperature,22.0
2023-01-16 11:53:02.465053,sensor.cph2197_battery_power,0.0
2023-01-16 11:53:20.470974,device_tracker.cph2197,home
2023-01-16 11:53:20.773461,sensor.cph2197_battery_temperature,22.2
2023-01-16 11:53:20.774479,sensor.cph2197_battery_power,0.0
2023-01-16 11:55:05.157559,device_tracker.cph2197,home
2023-01-16 11:55:05.718342,sensor.cph2197_battery_temperature,22.5
2023-01-16 11:55:05.719358,sensor.cph2197_battery_power,0.0
2023-01-16 11:57:07.730127,device_tracker.cph2197,home
2023-01-16 11:57:08.013002,sensor.cph2197_battery_temperature,22.2
2023-01-16 11:57:08.014018,sensor.cph2197_battery_power,0.0
2023-01-16 11:59:08.455162,device_tracker.cph2197,home
2023-01-16 11:59:08.707725,sensor.cph2197_battery_temperature,22.0
2023-01-16 11:59:08.708744,sensor.cph2197_battery_power,0.0
2023-01-16 12:01:15.875946,device_tracker.cph2197,home
2023-01-16 12:01:16.167724,sensor.cph2197_battery_temperature,22.4
2023-01-16 12:01:16.168766,sensor.cph2197_battery_power,0.0
2023-01-16 12:03:18.095337,device_tracker.cph2197,home
2023-01-16 12:03:18.497087,sensor.cph2197_battery_temperature,23.4
2023-01-16 12:03:18.498092,sensor.cph2197_battery_power,0.0
2023-01-16 12:10:06.420256,sensor.cph2197_battery_temperature,26.5
2023-01-16 12:10:06.421365,sensor.cph2197_battery_power,0.0
2023-01-16 12:18:14.557610,sensor.cph2197_battery_level,98
2023-01-16 12:18:14.558736,sensor.cph2197_battery_temperature,29.2
2023-01-16 12:18:14.559616,sensor.cph2197_battery_power,0.0
2023-01-16 12:19:01.265577,device_tracker.cph2197,home
2023-01-16 12:25:05.706940,device_tracker.cph2197,home
2023-01-16 12:25:05.989231,sensor.cph2197_battery_level,97
2023-01-16 12:25:05.990308,sensor.cph2197_battery_temperature,30.2
2023-01-16 12:25:05.991263,sensor.cph2197_battery_power,0.0
2023-01-16 12:25:06.739204,sensor.cph2197_battery_power,0.0
2023-01-16 12:27:07.949119,device_tracker.cph2197,home
2023-01-16 12:27:08.215156,sensor.cph2197_battery_temperature,30.4
2023-01-16 12:27:08.216155,sensor.cph2197_battery_power,0.0
2023-01-16 12:29:08.421595,device_tracker.cph2197,home
2023-01-16 12:29:08.765943,sensor.cph2197_battery_level,96
2023-01-16 12:29:08.767096,sensor.cph2197_battery_temperature,30.8
2023-01-16 12:29:08.767967,sensor.cph2197_battery_power,0.0
2023-01-16 12:31:40.930964,device_tracker.cph2197,home
2023-01-16 12:31:41.290747,sensor.cph2197_battery_temperature,31.1
2023-01-16 12:31:41.291794,sensor.cph2197_battery_power,0.0
2023-01-16 12:33:40.958005,device_tracker.cph2197,home
2023-01-16 12:33:41.372097,sensor.cph2197_battery_temperature,29.6
2023-01-16 12:33:41.373133,sensor.cph2197_battery_power,0.0
2023-01-16 12:36:37.610091,device_tracker.cph2197,home
2023-01-16 12:36:38.012546,sensor.cph2197_battery_temperature,28.1
2023-01-16 12:36:38.013641,sensor.cph2197_battery_power,0.0
2023-01-16 12:38:52.867779,device_tracker.cph2197,home
2023-01-16 12:38:53.167209,sensor.cph2197_battery_level,95
2023-01-16 12:38:53.168245,sensor.cph2197_battery_temperature,27.7
2023-01-16 12:38:53.169083,sensor.cph2197_battery_power,0.0
2023-01-16 12:40:07.099783,sensor.cph2197_battery_temperature,27.0
2023-01-16 12:40:07.100832,sensor.cph2197_battery_power,0.0
2023-01-16 12:49:08.676894,device_tracker.cph2197,home
2023-01-16 12:49:08.915290,sensor.cph2197_battery_temperature,24.3
2023-01-16 12:49:08.916295,sensor.cph2197_battery_power,0.0
2023-01-16 12:56:20.401204,sensor.cph2197_battery_temperature,23.9
2023-01-16 12:56:20.402321,sensor.cph2197_battery_power,0.0
2023-01-16 12:59:39.531805,device_tracker.cph2197,home
2023-01-16 12:59:39.764278,sensor.cph2197_battery_temperature,24.7
2023-01-16 12:59:39.765281,sensor.cph2197_battery_power,0.0
2023-01-16 13:14:00.687417,sensor.cph2197_battery_temperature,22.3
2023-01-16 13:14:00.688433,sensor.cph2197_battery_power,0.0
2023-01-16 13:15:42.993777,device_tracker.cph2197,home
2023-01-16 13:18:18.207483,sensor.cph2197_battery_temperature,21.6
2023-01-16 13:18:18.208499,sensor.cph2197_battery_power,0.0
2023-01-16 13:23:24.422592,device_tracker.cph2197,home
2023-01-16 13:23:24.754885,sensor.cph2197_battery_level,94
2023-01-16 13:23:24.755952,sensor.cph2197_battery_temperature,21.5
2023-01-16 13:23:24.756812,sensor.cph2197_battery_power,0.0
2023-01-16 13:25:31.042445,device_tracker.cph2197,home
2023-01-16 13:25:31.361917,sensor.cph2197_battery_temperature,21.8
2023-01-16 13:25:31.362994,sensor.cph2197_battery_power,0.0
2023-01-16 13:30:32.838700,sensor.cph2197_battery_temperature,21.3
2023-01-16 13:30:32.840815,sensor.cph2197_battery_power,0.0
2023-01-16 13:32:42.650258,device_tracker.cph2197,home
2023-01-16 13:32:42.920679,sensor.cph2197_battery_temperature,21.7
2023-01-16 13:32:42.921695,sensor.cph2197_battery_power,0.0
2023-01-16 13:35:02.845478,device_tracker.cph2197,home
2023-01-16 13:35:03.126068,sensor.cph2197_battery_temperature,22.0
2023-01-16 13:35:03.127102,sensor.cph2197_battery_power,0.0
2023-01-16 13:37:05.209413,device_tracker.cph2197,home
2023-01-16 13:37:05.483545,sensor.cph2197_battery_power,0.0
2023-01-16 13:46:24.811272,device_tracker.cph2197,home
2023-01-16 13:46:25.388163,sensor.cph2197_battery_temperature,21.3
2023-01-16 13:46:25.389161,sensor.cph2197_battery_power,0.0
2023-01-16 13:48:31.527936,sensor.cph2197_battery_level,93
2023-01-16 13:48:31.528962,sensor.cph2197_battery_temperature,21.2
2023-01-16 13:48:31.529819,sensor.cph2197_battery_power,0.0
2023-01-16 14:08:40.899684,device_tracker.cph2197,home
2023-01-16 14:08:41.263044,sensor.cph2197_battery_temperature,20.5
2023-01-16 14:08:41.264045,sensor.cph2197_battery_power,0.0
2023-01-16 14:10:48.266490,device_tracker.cph2197,home
2023-01-16 14:10:48.531278,sensor.cph2197_battery_temperature,21.4
2023-01-16 14:10:48.532292,sensor.cph2197_battery_power,0.0
2023-01-16 14:12:48.260890,device_tracker.cph2197,home
2023-01-16 14:12:48.573468,sensor.cph2197_battery_temperature,22.0
2023-01-16 14:12:48.574476,sensor.cph2197_battery_power,0.0
2023-01-16 14:14:50.632947,device_tracker.cph2197,home
2023-01-16 14:14:51.018202,sensor.cph2197_battery_temperature,22.3
2023-01-16 14:14:51.019254,sensor.cph2197_battery_power,0.0
2023-01-16 14:16:56.181201,device_tracker.cph2197,home
2023-01-16 14:16:56.495077,sensor.cph2197_battery_temperature,22.9
2023-01-16 14:16:56.496140,sensor.cph2197_battery_power,0.0
2023-01-16 14:18:20.455213,sensor.cph2197_battery_temperature,23.1
2023-01-16 14:18:20.456264,sensor.cph2197_battery_power,0.0
2023-01-16 14:23:36.657674,device_tracker.cph2197,home
