last_updated,entity_id,state
2023-01-16 12:08:37.959759,sensor.sm_a336b_battery_temperature,20.4
2023-01-16 12:08:37.960738,sensor.sm_a336b_battery_power,0.0
2023-01-16 12:10:33.253739,device_tracker.sm_a336b,Cate Home
2023-01-16 12:10:33.690782,sensor.sm_a336b_battery_power,0.0
2023-01-16 12:25:37.241666,device_tracker.sm_a336b,Cate Home
2023-01-16 12:25:37.570722,sensor.sm_a336b_battery_temperature,18.0
2023-01-16 12:25:37.571739,sensor.sm_a336b_battery_power,0.0
2023-01-16 12:32:01.233428,device_tracker.sm_a336b,Cate Home
2023-01-16 12:32:21.239465,device_tracker.sm_a336b,Cate Home
2023-01-16 12:38:38.826977,sensor.sm_a336b_battery_temperature,17.4
2023-01-16 12:38:38.828012,sensor.sm_a336b_battery_power,0.0
2023-01-16 12:41:35.748503,sensor.sm_a336b_battery_power,0.0
2023-01-16 12:53:05.184420,device_tracker.sm_a336b,Cate Home
2023-01-16 12:56:56.931085,sensor.sm_a336b_battery_temperature,16.3
2023-01-16 12:56:56.932083,sensor.sm_a336b_battery_power,0.0
2023-01-16 13:01:01.619400,device_tracker.sm_a336b,Cate Home
2023-01-16 13:01:39.592823,device_tracker.sm_a336b,Cate Home
2023-01-16 13:02:14.358191,device_tracker.sm_a336b,Cate Home
2023-01-16 13:02:25.878331,device_tracker.sm_a336b,Cate Home
2023-01-16 13:08:13.173802,device_tracker.sm_a336b,Cate Home
2023-01-16 13:08:39.661810,sensor.sm_a336b_battery_power,0.0
2023-01-16 13:14:18.908290,sensor.sm_a336b_battery_power,0.0
2023-01-16 13:25:54.137334,device_tracker.sm_a336b,Cate Home
2023-01-16 13:33:11.839279,sensor.sm_a336b_battery_power,0.0
2023-01-16 13:38:41.565077,sensor.sm_a336b_battery_power,0.0
2023-01-16 13:43:46.243050,device_tracker.sm_a336b,Cate Home
2023-01-16 13:43:46.836433,sensor.sm_a336b_battery_power,0.0
2023-01-16 14:01:48.663473,device_tracker.sm_a336b,Cate Home
2023-01-16 14:04:33.894570,sensor.sm_a336b_battery_level,100
2023-01-16 14:04:33.895527,sensor.sm_a336b_battery_state,discharging
2023-01-16 14:04:33.896332,binary_sensor.sm_a336b_is_charging,off
2023-01-16 14:04:33.897078,sensor.sm_a336b_charger_type,none
2023-01-16 14:04:33.897865,sensor.sm_a336b_battery_temperature,15.8
2023-01-16 14:04:33.900798,sensor.sm_a336b_battery_power,-0.01
2023-01-16 14:04:39.724439,sensor.sm_a336b_battery_power,0.0
2023-01-16 14:05:19.671548,sensor.sm_a336b_battery_power,0.0
2023-01-16 14:05:22.798227,device_tracker.sm_a336b,Cate Home
2023-01-16 14:05:35.122919,device_tracker.sm_a336b,Cate Home
2023-01-16 14:08:41.358884,sensor.sm_a336b_battery_temperature,18.5
2023-01-16 14:08:41.359856,sensor.sm_a336b_battery_power,0.0
2023-01-16 14:10:38.073357,device_tracker.sm_a336b,Cate Home
2023-01-16 14:12:24.916320,device_tracker.sm_a336b,Cate Home
2023-01-16 14:18:21.229086,device_tracker.sm_a336b,Cate Home
2023-01-16 14:23:05.343228,sensor.sm_a336b_battery_level,99
2023-01-16 14:23:05.344277,sensor.sm_a336b_battery_temperature,18.6
2023-01-16 14:23:05.345115,sensor.sm_a336b_battery_power,0.0
2023-01-16 14:25:36.980365,device_tracker.sm_a336b,Cate Home
2023-01-16 14:30:38.179785,device_tracker.sm_a336b,Cate Home
2023-01-16 14:38:41.941202,sensor.sm_a336b_battery_temperature,16.4
2023-01-16 14:38:41.943625,sensor.sm_a336b_battery_power,0.0
2023-01-16 14:43:03.661253,device_tracker.sm_a336b,Cate Home
2023-01-16 14:43:19.353290,device_tracker.sm_a336b,Cate Home
2023-01-16 14:45:33.149854,device_tracker.sm_a336b,Cate Home
2023-01-16 14:50:34.947659,device_tracker.sm_a336b,Cate Home
2023-01-16 14:52:52.085896,device_tracker.sm_a336b,Cate Home
2023-01-16 14:54:54.767483,sensor.sm_a336b_battery_level,98
2023-01-16 14:54:54.768528,sensor.sm_a336b_battery_temperature,20.2
2023-01-16 14:54:54.769376,sensor.sm_a336b_battery_power,0.0
2023-01-16 14:58:21.073151,device_tracker.sm_a336b,Cate Home
2023-01-16 15:05:06.132614,device_tracker.sm_a336b,Cate Home
2023-01-16 15:05:12.415738,device_tracker.sm_a336b,Cate Home
2023-01-16 15:05:55.505421,device_tracker.sm_a336b,Cate Home
2023-01-16 15:08:43.013534,sensor.sm_a336b_battery_temperature,18.0
2023-01-16 15:08:43.016282,sensor.sm_a336b_battery_power,0.0
2023-01-16 15:11:22.386863,device_tracker.sm_a336b,Cate Home
2023-01-16 15:16:44.172718,sensor.sm_a336b_battery_temperature,16.9
2023-01-16 15:16:44.173724,sensor.sm_a336b_battery_power,-0.01
2023-01-16 15:16:50.302825,device_tracker.sm_a336b,Cate Home
2023-01-16 15:22:25.749155,device_tracker.sm_a336b,Cate Home
2023-01-16 15:22:31.982013,device_tracker.sm_a336b,Cate Home
2023-01-16 15:22:39.827253,device_tracker.sm_a336b,Cate Home
2023-01-16 15:28:31.103586,device_tracker.sm_a336b,Cate Home
2023-01-16 15:31:47.389474,sensor.sm_a336b_battery_level,97
2023-01-16 15:31:47.390486,sensor.sm_a336b_battery_temperature,16.6
2023-01-16 15:31:47.391339,sensor.sm_a336b_battery_power,0.0
2023-01-16 15:31:47.421533,device_tracker.sm_a336b,Cate Home
2023-01-16 15:31:58.702829,device_tracker.sm_a336b,Cate Home
2023-01-16 15:38:44.898442,device_tracker.sm_a336b,Cate Home
2023-01-16 15:38:45.864809,sensor.sm_a336b_battery_power,0.0
2023-01-16 15:53:13.469659,sensor.sm_a336b_battery_power,0.0
2023-01-16 15:57:02.094143,device_tracker.sm_a336b,Cate Home
2023-01-16 15:57:08.067998,device_tracker.sm_a336b,Cate Home
2023-01-16 15:57:25.273561,device_tracker.sm_a336b,Cate Home
2023-01-16 15:59:43.798135,device_tracker.sm_a336b,Cate Home
2023-01-16 15:59:44.310881,sensor.sm_a336b_battery_power,0.0
2023-01-16 16:03:56.874580,device_tracker.sm_a336b,Cate Home
