total_rx_gb,0.824,2023-01-27 04:33:17.728208
app_memory,0.015,2023-01-27 04:33:29.135888
battery_state,full,2023-01-27 04:33:29.139199
battery_temperature,22.7,2023-01-27 04:33:29.143277
battery_power,0.0,2023-01-27 04:33:29.146751
interactive,on,2023-01-27 04:33:29.148716
app_memory,0.017,2023-01-27 04:33:29.597189
battery_power,0.0,2023-01-27 04:33:29.599208
screen_brightness,39,2023-01-27 04:33:29.603455
last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 04:33:29.605338
app_rx_gb,0.0028,2023-01-27 04:33:40.236170
app_memory,0.01,2023-01-27 04:33:40.238358
battery_power,0.0,2023-01-27 04:33:40.242657
screen_brightness,1,2023-01-27 04:33:40.244570
last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 04:33:40.246410
interactive,off,2023-01-27 04:33:40.250418
app_memory,0.012,2023-01-27 04:34:49.683439
battery_power,0.0,2023-01-27 04:34:49.685496
last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 04:34:49.687340
app_memory,0.014,2023-01-27 04:35:49.768790
battery_power,0.0,2023-01-27 04:35:49.770970
app_memory,0.016,2023-01-27 04:36:50.263215
battery_power,0.0,2023-01-27 04:36:50.265220
last_update_trigger,SensorWorker,2023-01-27 04:36:50.269847
app_memory,0.013,2023-01-27 04:38:02.352264
battery_power,0.0,2023-01-27 04:38:02.354357
last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 04:38:02.358951
app_memory,0.015,2023-01-27 04:39:33.921804
battery_power,0.0,2023-01-27 04:39:33.923949
app_memory,0.017,2023-01-27 04:42:47.530574
battery_temperature,21.9,2023-01-27 04:42:47.533963
app_memory,0.019,2023-01-27 04:44:18.087600
battery_temperature,21.7,2023-01-27 04:44:18.089687
app_memory,0.011,2023-01-27 04:45:17.829338
app_memory,0.013,2023-01-27 04:47:32.686050
app_memory,0.015,2023-01-27 04:48:12.317115
app_memory,0.017,2023-01-27 04:49:01.944723
total_rx_gb,0.825,2023-01-27 04:49:01.954226
app_memory,0.019,2023-01-27 04:50:31.629368
battery_temperature,21.5,2023-01-27 04:50:31.631331
app_rx_gb,0.0029,2023-01-27 04:51:18.707872
app_memory,0.014,2023-01-27 04:51:18.709900
last_update_trigger,android.net.wifi.STATE_CHANGE,2023-01-27 04:51:18.716261
app_memory,0.014,2023-01-27 04:51:18.759887
app_memory,0.017,2023-01-27 04:52:04.721714
last_update_trigger,SensorWorker,2023-01-27 04:52:04.727862
app_memory,0.02,2023-01-27 04:52:23.378300
last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 04:52:23.382087
app_memory,0.012,2023-01-27 04:53:47.332647
app_memory,0.013,2023-01-27 04:55:31.536483
app_tx_gb,0.0018,2023-01-27 04:57:08.574198
app_memory,0.015,2023-01-27 04:57:08.576206
battery_temperature,20.9,2023-01-27 04:57:08.579850
total_rx_gb,0.826,2023-01-27 04:57:08.589442
app_memory,0.017,2023-01-27 04:58:48.486118
app_memory,0.019,2023-01-27 05:00:31.693104
battery_temperature,20.7,2023-01-27 05:00:31.696394
app_memory,0.014,2023-01-27 05:01:53.659140
app_memory,0.016,2023-01-27 05:05:31.880678
battery_temperature,20.6,2023-01-27 05:05:31.882741
app_memory,0.018,2023-01-27 05:06:38.479189
app_memory,0.011,2023-01-27 05:07:05.986662
last_update_trigger,SensorWorker,2023-01-27 05:07:05.991354
app_memory,0.012,2023-01-27 05:07:53.437228
last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 05:07:53.440959
app_rx_gb,0.003,2023-01-27 05:08:53.586201
app_memory,0.014,2023-01-27 05:08:53.588237
battery_temperature,20.5,2023-01-27 05:08:53.591858
app_memory,0.016,2023-01-27 05:10:31.949995
app_memory,0.018,2023-01-27 05:11:31.607253
app_memory,0.02,2023-01-27 05:18:38.789286
total_rx_gb,0.827,2023-01-27 05:18:38.797440
app_memory,0.015,2023-01-27 05:19:47.326489
app_memory,0.017,2023-01-27 05:21:18.921074
last_update_trigger,android.net.wifi.STATE_CHANGE,2023-01-27 05:21:18.925992
app_memory,0.018,2023-01-27 05:21:19.096874
app_memory,0.011,2023-01-27 05:22:06.725748
last_update_trigger,SensorWorker,2023-01-27 05:22:06.729509
app_memory,0.015,2023-01-27 05:23:47.272325
last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 05:23:47.277215
app_memory,0.017,2023-01-27 05:25:09.251357
app_memory,0.019,2023-01-27 05:26:50.587401
app_memory,0.014,2023-01-27 05:31:34.722847
battery_temperature,20.0,2023-01-27 05:31:34.724786
app_rx_gb,0.0031,2023-01-27 05:35:21.083923
app_memory,0.016,2023-01-27 05:35:21.087149
battery_temperature,19.9,2023-01-27 05:35:21.089171
total_tx_gb,0.328,2023-01-27 05:35:21.097591
app_memory,0.018,2023-01-27 05:36:34.516920
total_rx_gb,0.828,2023-01-27 05:36:34.525320
app_memory,0.02,2023-01-27 05:37:50.856705
last_update_trigger,SensorWorker,2023-01-27 05:37:50.861935
app_memory,0.012,2023-01-27 05:40:21.022706
