interactive,off,2023-01-27 00:19:00.422625
pressure_sensor,1014.5,2023-01-27 00:19:00.424265
app_memory,0.021,2023-01-27 00:19:01.003114
light_sensor,2,2023-01-27 00:19:01.012441
app_memory,0.022,2023-01-27 00:19:01.081766
steps_sensor,7539,2023-01-27 00:19:01.097894
app_memory,0.023,2023-01-27 00:19:01.285691
light_sensor,0,2023-01-27 00:19:01.295149
app_rx_gb,0.0201,2023-01-27 00:19:08.450102
app_memory,0.02,2023-01-27 00:19:08.498009
battery_power,0.0,2023-01-27 00:19:08.644964
last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 00:19:08.990787
light_sensor,10,2023-01-27 00:19:09.025372
battery_temperature,19.9,2023-01-27 00:19:09.252627
screen_brightness,78,2023-01-27 00:19:09.256288
wifi_link_speed,78,2023-01-27 00:19:09.262648
wifi_signal_strength,-62,2023-01-27 00:19:09.264495
active_notification_count,0,2023-01-27 00:19:09.266309
interactive,on,2023-01-27 00:19:09.271093
app_rx_gb,0.0202,2023-01-27 00:19:18.962733
app_tx_gb,0.0097,2023-01-27 00:19:18.964784
app_memory,0.022,2023-01-27 00:19:18.968342
last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 00:19:18.971795
wifi_link_speed,130,2023-01-27 00:19:18.973561
wifi_signal_strength,-57,2023-01-27 00:19:18.976687
interactive,off,2023-01-27 00:19:18.978466
steps_sensor,7552,2023-01-27 00:19:18.981670
detected_activity,still,2023-01-27 00:20:24.204142
app_memory,0.017,2023-01-27 00:20:24.206304
battery_level,68,2023-01-27 00:20:24.209651
battery_temperature,20.1,2023-01-27 00:20:24.211578
battery_power,0.0,2023-01-27 00:20:24.213557
last_update_trigger,android.os.action.DEVICE_IDLE_MODE_CHANGED,2023-01-27 00:20:24.217925
light_sensor,12,2023-01-27 00:20:24.219704
wifi_signal_strength,-66,2023-01-27 00:20:24.221427
doze_mode,on,2023-01-27 00:20:24.223221
steps_sensor,7556,2023-01-27 00:20:24.227441
app_memory,0.019,2023-01-27 00:21:11.005085
battery_power,0.0,2023-01-27 00:21:11.007247
last_update_trigger,android.net.wifi.STATE_CHANGE,2023-01-27 00:21:11.011736
light_sensor,42,2023-01-27 00:21:11.013633
app_memory,0.021,2023-01-27 00:27:07.443176
battery_power,0.0,2023-01-27 00:27:07.445277
screen_brightness,99,2023-01-27 00:27:07.449654
last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 00:27:07.451457
light_sensor,62,2023-01-27 00:27:07.453199
wifi_link_speed,117,2023-01-27 00:27:07.454944
active_notification_count,2,2023-01-27 00:27:07.456657
interactive,on,2023-01-27 00:27:07.458411
app_memory,0.013,2023-01-27 00:27:08.507654
device_locked,off,2023-01-27 00:27:08.511437
last_update_trigger,android.os.action.DEVICE_IDLE_MODE_CHANGED,2023-01-27 00:27:08.514697
light_sensor,19,2023-01-27 00:27:08.516570
wifi_link_speed,130,2023-01-27 00:27:08.518323
active_notification_count,3,2023-01-27 00:27:08.521807
doze_mode,off,2023-01-27 00:27:08.523676
app_rx_gb,0.0204,2023-01-27 00:27:09.853262
app_memory,0.015,2023-01-27 00:27:09.855356
light_sensor,23,2023-01-27 00:27:09.860650
wifi_link_speed,104,2023-01-27 00:27:09.862516
active_notification_count,2,2023-01-27 00:27:09.864397
app_memory,0.017,2023-01-27 00:27:12.916321
last_used_app,com.whatsapp,2023-01-27 00:27:12.923006
last_update_trigger,io.homeassistant.companion.android.UPDATE_SENSORS,2023-01-27 00:27:12.924942
light_sensor,21,2023-01-27 00:27:12.926708
wifi_link_speed,65,2023-01-27 00:27:12.930439
wifi_signal_strength,-63,2023-01-27 00:27:12.932292
active_notification_count,0,2023-01-27 00:27:12.934043
pressure_sensor,1014.6,2023-01-27 00:27:12.936996
app_memory,0.019,2023-01-27 00:28:06.723296
headphones,on,2023-01-27 00:28:06.725442
volume_level_call,0,2023-01-27 00:28:06.727186
volume_level_music,9,2023-01-27 00:28:06.731593
volume_level_accessibility,9,2023-01-27 00:28:06.733480
battery_level,67,2023-01-27 00:28:06.735172
battery_temperature,22.3,2023-01-27 00:28:06.736946
battery_power,0.0,2023-01-27 00:28:06.739780
last_update_trigger,android.intent.action.HEADSET_PLUG,2023-01-27 00:28:06.741503
light_sensor,18,2023-01-27 00:28:06.743192
wifi_signal_strength,-57,2023-01-27 00:28:06.744928
active_notification_count,1,2023-01-27 00:28:06.750754
app_memory,0.021,2023-01-27 00:29:07.718331
battery_power,0.0,2023-01-27 00:29:07.723834
screen_brightness,29,2023-01-27 00:29:07.725746
last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 00:29:07.727477
light_sensor,13,2023-01-27 00:29:07.731652
wifi_link_speed,72,2023-01-27 00:29:07.733513
wifi_signal_strength,-58,2023-01-27 00:29:07.735411
active_notification_count,0,2023-01-27 00:29:07.740375
interactive,off,2023-01-27 00:29:07.742281
app_memory,0.024,2023-01-27 00:29:10.216334
last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 00:29:10.221506
light_sensor,0,2023-01-27 00:29:10.223410
wifi_link_speed,86,2023-01-27 00:29:10.225206
wifi_signal_strength,-59,2023-01-27 00:29:10.228733
